x, y
8.505293663468962, 105.08253587758182
9.507906120765334, 102.13876681315755
10.501951410409637, 99.92580332172821
11.522840492030419, 98.00810456024199
12.487757411657693, 96.7278630722498
13.49081409246195, 95.31495538686909
14.520016499730293, 94.00503522756819
15.50689075274731, 92.75675538560077
16.510708959565083, 91.82758467616638
