x, y
8.48333633007922, 107.49995243802675
9.478206606238167, 104.60209653178092
10.459877098162817, 102.39116235121028
11.507292669254443, 100.37757865164977
12.480522914529281, 98.94742182396996
13.480723872782848, 97.66870231912182
14.494124615270712, 96.31134701849844
15.485060340359821, 95.08538959597689
16.486720890139296, 94.12679387909112
