x, y
8.501930256909262, 94.47685000221956
9.498894729605382, 92.17231385829069
10.497572635831915, 89.88325120965952
11.509259944789363, 88.45943597841321
12.494166922271463, 87.04449898217378
13.511756057833669, 85.92533404359213
14.499264915861952, 84.42820995757472
15.511269527325034, 82.98790657560134
16.499095687858947, 82.33269283209356
